epoch,step,train_loss
0,49,6.312046527862549
1,99,5.832104682922363
2,149,5.662135124206543
3,199,5.575544357299805
4,249,5.527669906616211
5,299,5.47755241394043
6,349,5.413946151733398
7,399,5.368294715881348
8,449,5.329075813293457
9,499,5.3696136474609375
10,549,5.294689178466797
11,599,5.226156234741211
12,649,5.220155239105225
13,699,5.223657131195068
14,749,5.176781177520752
15,799,5.111850738525391
16,849,5.116854667663574
17,899,5.065774440765381
18,949,5.103456020355225
19,999,5.101224422454834
20,1049,5.101974964141846
21,1099,5.054975986480713
22,1149,5.045213222503662
23,1199,5.00213098526001
24,1249,5.023787498474121
25,1299,5.029525279998779
26,1349,4.950246810913086
27,1399,4.955110549926758
28,1449,4.96671199798584
29,1499,4.976988315582275
30,1549,4.933374404907227
31,1599,4.872483730316162
32,1649,4.935727119445801
33,1699,4.958653450012207
34,1749,4.950734615325928
35,1799,4.932443141937256
36,1849,4.910562038421631
37,1899,4.9158782958984375
38,1949,4.8462090492248535
39,1999,4.928860664367676
40,2049,4.869778633117676
41,2099,4.821630954742432
42,2149,4.858333587646484
43,2199,4.838090419769287
44,2249,4.848554611206055
45,2299,4.811461448669434
46,2349,4.846986293792725
47,2399,4.869851589202881
48,2449,4.840186595916748
49,2499,4.851233959197998
