epoch,step,train_loss
0,49,6.084451198577881
1,99,5.2514872550964355
2,149,5.1540327072143555
3,199,4.958409786224365
4,249,4.864247798919678
5,299,4.752475738525391
6,349,4.6522908210754395
7,399,4.55966329574585
8,449,4.52140998840332
9,499,4.468291282653809
10,549,4.377634048461914
11,599,4.278344631195068
12,649,4.135970592498779
13,699,3.990450143814087
14,749,3.942652940750122
15,799,3.9335906505584717
16,849,3.8889386653900146
17,899,3.8610243797302246
18,949,3.8118622303009033
19,999,3.8129806518554688
20,1049,3.826591730117798
21,1099,3.775146484375
22,1149,3.7644481658935547
23,1199,3.7523131370544434
24,1249,3.755849599838257
25,1299,3.7178122997283936
26,1349,3.7080070972442627
27,1399,3.715135097503662
28,1449,3.673694372177124
29,1499,3.6692018508911133
30,1549,3.6518659591674805
31,1599,3.6541342735290527
32,1649,3.633119821548462
33,1699,3.611027717590332
34,1749,3.5940732955932617
35,1799,3.5613760948181152
36,1849,3.5559909343719482
37,1899,3.532094955444336
38,1949,3.538278579711914
39,1999,3.524204730987549
40,2049,3.486697196960449
41,2099,3.4928603172302246
42,2149,3.47145414352417
43,2199,3.477731227874756
44,2249,3.448427438735962
45,2299,3.4201321601867676
46,2349,3.397514581680298
47,2399,3.4058597087860107
48,2449,3.4068589210510254
49,2499,3.3656609058380127
