epoch,step,train_loss
0,49,6.2567973136901855
1,99,5.692596912384033
2,149,5.305574417114258
3,199,5.134894847869873
4,249,5.067761421203613
5,299,4.97834587097168
6,349,4.961121082305908
7,399,4.964560508728027
8,449,4.910301685333252
9,499,4.876168727874756
10,549,4.866254806518555
11,599,4.875236988067627
12,649,4.8853068351745605
13,699,4.822279453277588
14,749,4.818511009216309
15,799,4.77208137512207
16,849,4.80972957611084
17,899,4.7920613288879395
18,949,4.788644790649414
19,999,4.770233631134033
