epoch,step,train_loss
0,49,6.266218662261963
1,99,5.800578594207764
2,149,5.668012619018555
3,199,5.56810188293457
4,249,5.484891891479492
5,299,5.498113632202148
6,349,5.443097114562988
7,399,5.437987804412842
8,449,5.4235758781433105
9,499,5.3983659744262695
10,549,5.387382984161377
11,599,5.449370861053467
12,649,5.32852840423584
13,699,5.298791408538818
14,749,5.383242607116699
15,799,5.319913387298584
16,849,5.342656135559082
17,899,5.278555870056152
18,949,5.270625114440918
19,999,5.339094638824463
20,1049,5.303878307342529
21,1099,5.230172634124756
22,1149,5.2709832191467285
23,1199,5.244871616363525
24,1249,5.24906063079834
25,1299,5.22927188873291
26,1349,5.269353866577148
27,1399,5.251114368438721
28,1449,5.24262809753418
29,1499,5.212428092956543
30,1549,5.2151360511779785
31,1599,5.1931233406066895
32,1649,5.206538200378418
33,1699,5.159346103668213
34,1749,5.195260047912598
35,1799,5.191077709197998
36,1849,5.2021098136901855
37,1899,5.172724723815918
38,1949,5.176086902618408
39,1999,5.2074713706970215
40,2049,5.180509567260742
41,2099,5.154238700866699
42,2149,5.161208629608154
43,2199,5.151195526123047
44,2249,5.128007888793945
45,2299,5.098710536956787
46,2349,5.108391761779785
47,2399,5.175312519073486
48,2449,5.15066385269165
49,2499,5.108495235443115
