epoch,step,train_loss
0,49,6.402090072631836
1,99,4.852201461791992
2,149,4.683725357055664
3,199,4.718206882476807
4,249,4.623814582824707
5,299,4.584332466125488
6,349,4.5211501121521
7,399,4.4735307693481445
8,449,4.423446178436279
9,499,4.400942325592041
10,549,4.399074554443359
11,599,4.330015182495117
12,649,4.2856926918029785
13,699,4.26094913482666
14,749,4.217419624328613
15,799,4.162689685821533
16,849,4.112741470336914
17,899,4.051804542541504
18,949,4.049168109893799
19,999,4.0100884437561035
20,1049,4.0076212882995605
21,1099,3.9269943237304688
22,1149,3.9324707984924316
23,1199,3.926487445831299
24,1249,3.830157518386841
25,1299,3.834552049636841
26,1349,3.846572160720825
27,1399,3.792091131210327
28,1449,3.8074145317077637
29,1499,3.815073251724243
30,1549,3.764162063598633
31,1599,3.7046749591827393
32,1649,3.7298479080200195
33,1699,3.716409683227539
34,1749,3.688671588897705
35,1799,3.6881508827209473
36,1849,3.6640710830688477
37,1899,3.6083617210388184
38,1949,3.6725006103515625
39,1999,3.618411064147949
40,2049,3.5723984241485596
41,2099,3.527499198913574
42,2149,3.5773727893829346
43,2199,3.522456169128418
44,2249,3.4975991249084473
45,2299,3.509385347366333
46,2349,3.5230295658111572
47,2399,3.4746944904327393
48,2449,3.466355085372925
49,2499,3.4475574493408203
