epoch,step,train_loss
0,49,6.098474502563477
1,99,5.65003776550293
2,149,5.599000453948975
3,199,5.492709159851074
4,249,5.451902389526367
5,299,5.33486795425415
6,349,5.334867000579834
7,399,5.287897109985352
8,449,5.272981643676758
9,499,5.305152416229248
10,549,5.278189182281494
11,599,5.2491583824157715
12,649,5.238401412963867
13,699,5.220117092132568
14,749,5.195768356323242
15,799,5.151712417602539
16,849,5.167158126831055
17,899,5.186159133911133
18,949,5.18007755279541
19,999,5.1407880783081055
20,1049,5.162192344665527
21,1099,5.106411933898926
22,1149,5.082579135894775
23,1199,5.106791019439697
24,1249,5.107380390167236
25,1299,5.0746564865112305
26,1349,5.033001899719238
27,1399,5.032045364379883
28,1449,5.0293869972229
29,1499,5.066977500915527
30,1549,5.004998683929443
31,1599,4.969070911407471
32,1649,5.035967826843262
33,1699,5.0196380615234375
34,1749,5.021668910980225
35,1799,4.961340427398682
36,1849,4.961005687713623
37,1899,4.996518135070801
38,1949,4.970597743988037
39,1999,4.945682525634766
40,2049,4.942373275756836
41,2099,4.959561347961426
42,2149,4.954410076141357
43,2199,4.90767240524292
44,2249,4.98319673538208
45,2299,4.959811210632324
46,2349,4.942290782928467
47,2399,4.9421210289001465
48,2449,4.8939924240112305
49,2499,4.9422993659973145
