epoch,step,train_loss
0,49,124.49476623535156
1,99,86.33563232421875
2,149,76.8669662475586
3,199,76.4280014038086
4,249,72.44927978515625
5,299,74.33467102050781
6,349,72.1211166381836
7,399,71.76824951171875
8,449,68.46699523925781
9,499,65.26464080810547
10,549,72.54945373535156
11,599,69.78722381591797
12,649,64.18531036376953
13,699,64.34484100341797
14,749,61.817691802978516
15,799,66.53465270996094
16,849,61.865386962890625
17,899,66.58013916015625
18,949,63.27976608276367
19,999,60.081024169921875
20,1049,62.80925369262695
21,1099,61.151222229003906
22,1149,59.430877685546875
23,1199,59.371429443359375
24,1249,56.638450622558594
25,1299,61.954959869384766
26,1349,56.29743957519531
27,1399,57.511863708496094
28,1449,54.163475036621094
29,1499,52.89027404785156
30,1549,53.09846496582031
31,1599,54.10438919067383
32,1649,50.557559967041016
33,1699,50.42469787597656
34,1749,51.14146041870117
35,1799,48.46135330200195
36,1849,45.29188919067383
37,1899,47.7674674987793
38,1949,47.39983367919922
39,1999,48.19121170043945
40,2049,48.529964447021484
41,2099,44.33260726928711
42,2149,44.048828125
43,2199,42.980350494384766
44,2249,43.05911636352539
45,2299,47.64030456542969
46,2349,43.202491760253906
47,2399,44.39506912231445
48,2449,43.36812973022461
49,2499,43.23936080932617
