epoch,step,train_loss
0,49,106.46260070800781
1,99,50.87862777709961
2,149,34.08418273925781
3,199,31.360124588012695
4,249,31.489641189575195
5,299,28.802562713623047
6,349,26.5534610748291
7,399,27.352710723876953
8,449,25.627002716064453
9,499,26.017362594604492
10,549,26.08462905883789
11,599,24.49679946899414
12,649,27.310094833374023
13,699,26.037948608398438
14,749,23.655874252319336
15,799,23.549257278442383
16,849,24.819536209106445
17,899,24.93518829345703
18,949,23.83112144470215
19,999,23.877037048339844
20,1049,25.049488067626953
21,1099,25.515605926513672
22,1149,25.330795288085938
23,1199,23.041248321533203
24,1249,23.37936019897461
25,1299,26.168066024780273
26,1349,24.894577026367188
27,1399,23.757997512817383
28,1449,25.183189392089844
29,1499,27.240320205688477
30,1549,24.416488647460938
31,1599,22.358051300048828
32,1649,26.544706344604492
33,1699,25.388750076293945
34,1749,25.570175170898438
35,1799,22.110801696777344
36,1849,22.172773361206055
37,1899,21.935117721557617
38,1949,24.215959548950195
39,1999,24.297191619873047
40,2049,24.56879234313965
41,2099,22.357011795043945
42,2149,23.75057601928711
43,2199,26.233930587768555
44,2249,22.651351928710938
45,2299,24.038618087768555
46,2349,22.724956512451172
47,2399,20.060558319091797
48,2449,26.072982788085938
49,2499,22.886117935180664
