epoch,step,train_loss
0,49,7.122837543487549
1,99,6.024887561798096
2,149,5.802640914916992
3,199,5.665564060211182
4,249,5.518319606781006
5,299,5.465565204620361
6,349,5.4301066398620605
7,399,5.377537727355957
8,449,5.335315704345703
9,499,5.29960823059082
10,549,5.299393177032471
11,599,5.2662224769592285
12,649,5.2499799728393555
13,699,5.287208080291748
14,749,5.185734748840332
15,799,5.162929058074951
16,849,5.106843948364258
17,899,5.0997700691223145
18,949,5.090986728668213
19,999,5.173754692077637
20,1049,5.171683311462402
21,1099,5.1119585037231445
22,1149,5.091296195983887
23,1199,5.082509994506836
24,1249,5.064918518066406
25,1299,5.111128330230713
26,1349,5.077446937561035
27,1399,4.995407581329346
28,1449,5.150603771209717
29,1499,4.976800918579102
30,1549,4.988124847412109
31,1599,4.975177764892578
32,1649,5.030958652496338
33,1699,5.018540382385254
34,1749,4.924325942993164
35,1799,4.992076873779297
36,1849,4.908315658569336
37,1899,5.000141143798828
38,1949,4.945158004760742
39,1999,4.909020900726318
40,2049,4.926274299621582
41,2099,4.891023635864258
42,2149,4.8926286697387695
43,2199,4.923291206359863
44,2249,4.95769739151001
45,2299,4.978922367095947
46,2349,4.879632949829102
47,2399,4.845063209533691
48,2449,4.89307975769043
49,2499,4.845500946044922
