epoch,step,train_loss
0,49,6.269829273223877
1,99,5.739421367645264
2,149,5.667654991149902
3,199,5.5873541831970215
4,249,5.5381927490234375
5,299,5.4760308265686035
6,349,5.436687469482422
7,399,5.472822189331055
8,449,5.420730113983154
9,499,5.450184345245361
10,549,5.375139236450195
11,599,5.426980495452881
12,649,5.365828990936279
13,699,5.351985931396484
14,749,5.347006320953369
15,799,5.323361396789551
16,849,5.317185878753662
17,899,5.3293776512146
18,949,5.3116583824157715
19,999,5.2852253913879395
20,1049,5.322436332702637
21,1099,5.3097734451293945
22,1149,5.290711879730225
23,1199,5.211472988128662
24,1249,5.277841091156006
25,1299,5.308466911315918
26,1349,5.243410110473633
27,1399,5.214376926422119
28,1449,5.251671314239502
29,1499,5.211897373199463
30,1549,5.2749104499816895
31,1599,5.21735954284668
32,1649,5.264039993286133
33,1699,5.187519550323486
34,1749,5.2468438148498535
35,1799,5.224792003631592
36,1849,5.255911827087402
37,1899,5.209253311157227
38,1949,5.203423976898193
39,1999,5.163962364196777
40,2049,5.204629898071289
41,2099,5.180048942565918
42,2149,5.222224712371826
43,2199,5.219059467315674
44,2249,5.161385536193848
45,2299,5.186715602874756
46,2349,5.189077377319336
47,2399,5.163275718688965
48,2449,5.137615203857422
49,2499,5.128647327423096
