epoch,step,train_loss
0,49,5.849778652191162
1,99,5.216310501098633
2,149,4.953837871551514
3,199,4.900474548339844
4,249,4.868305683135986
5,299,4.809322834014893
6,349,4.717955589294434
7,399,4.743930816650391
8,449,4.690992832183838
9,499,4.692087650299072
10,549,4.63292121887207
11,599,4.644468307495117
12,649,4.577526092529297
13,699,4.585097789764404
14,749,4.558152198791504
15,799,4.557205677032471
16,849,4.482187747955322
17,899,4.451601028442383
18,949,4.493712425231934
19,999,4.424461841583252
