epoch,step,train_loss
0,49,128.42201232910156
1,99,91.93302917480469
2,149,81.30908966064453
3,199,74.69049072265625
4,249,74.78467559814453
5,299,66.6500473022461
6,349,71.21839141845703
7,399,67.75387573242188
8,449,68.32304382324219
9,499,68.3084487915039
10,549,65.81012725830078
11,599,63.101234436035156
12,649,63.340538024902344
13,699,62.59211349487305
14,749,67.56063079833984
15,799,60.828712463378906
16,849,64.45124816894531
17,899,58.35539627075195
18,949,61.53718185424805
19,999,57.86137771606445
20,1049,57.195716857910156
21,1099,59.56883239746094
22,1149,57.362972259521484
23,1199,54.425193786621094
24,1249,56.70295715332031
25,1299,57.21626281738281
26,1349,59.15178680419922
27,1399,56.19346618652344
28,1449,56.62639236450195
29,1499,53.989524841308594
30,1549,52.62775421142578
31,1599,49.85702133178711
32,1649,49.50419616699219
33,1699,53.167842864990234
34,1749,49.940208435058594
35,1799,48.97447204589844
36,1849,48.958404541015625
37,1899,50.288089752197266
38,1949,48.3165283203125
39,1999,44.374244689941406
40,2049,44.069549560546875
41,2099,43.82209777832031
42,2149,46.05229568481445
43,2199,46.37189865112305
44,2249,45.355838775634766
45,2299,47.36786651611328
46,2349,43.71393585205078
47,2399,42.572898864746094
48,2449,41.88750076293945
49,2499,42.134193420410156
