epoch,step,train_loss
0,49,10.811193466186523
1,99,7.036391735076904
2,149,6.544256687164307
3,199,6.541806221008301
4,249,6.435754776000977
5,299,6.412186145782471
6,349,6.4884867668151855
7,399,6.45904541015625
8,449,6.411462783813477
9,499,6.477938652038574
10,549,6.482456207275391
11,599,6.413188934326172
12,649,6.468676567077637
13,699,6.403164863586426
14,749,6.416506767272949
15,799,6.4332594871521
16,849,6.438892364501953
17,899,6.41938591003418
18,949,6.430103778839111
19,999,6.410282135009766
20,1049,6.3838067054748535
21,1099,6.414938449859619
22,1149,6.3867363929748535
23,1199,6.410861015319824
24,1249,6.4939703941345215
25,1299,6.431547164916992
26,1349,6.430561065673828
27,1399,6.446122646331787
28,1449,6.462459087371826
29,1499,6.393901348114014
30,1549,6.409701347351074
31,1599,6.415121555328369
32,1649,6.461080551147461
33,1699,6.403714656829834
34,1749,6.43637228012085
35,1799,6.393689155578613
36,1849,6.40993595123291
37,1899,6.414525985717773
38,1949,6.423602104187012
39,1999,6.422135829925537
40,2049,6.367143630981445
41,2099,6.386847019195557
42,2149,6.439789295196533
43,2199,6.379971981048584
44,2249,6.406286716461182
45,2299,6.475541591644287
46,2349,6.366001605987549
47,2399,6.423396587371826
48,2449,6.399542331695557
49,2499,6.409917831420898
