epoch,step,train_loss
0,49,6.516272068023682
1,99,6.0199666023254395
2,149,5.803910732269287
3,199,5.7745232582092285
4,249,5.680810451507568
5,299,5.629390239715576
6,349,5.570897102355957
7,399,5.577455520629883
8,449,5.58242130279541
9,499,5.520226001739502
10,549,5.501889705657959
11,599,5.480140209197998
12,649,5.484537124633789
13,699,5.448002815246582
14,749,5.473115921020508
15,799,5.425154209136963
16,849,5.38235330581665
17,899,5.4690728187561035
18,949,5.396848201751709
19,999,5.3548760414123535
20,1049,5.37387752532959
21,1099,5.426131725311279
22,1149,5.366483211517334
23,1199,5.347854137420654
24,1249,5.3784003257751465
25,1299,5.331011772155762
26,1349,5.347808837890625
27,1399,5.263918876647949
28,1449,5.29923152923584
29,1499,5.309906005859375
30,1549,5.291393280029297
31,1599,5.312493324279785
32,1649,5.307405948638916
33,1699,5.333163261413574
34,1749,5.307635307312012
35,1799,5.293001174926758
36,1849,5.243131160736084
37,1899,5.309295654296875
38,1949,5.276216983795166
39,1999,5.315199375152588
40,2049,5.297461032867432
41,2099,5.3343729972839355
42,2149,5.2625412940979
43,2199,5.237982749938965
44,2249,5.254185199737549
45,2299,5.284158706665039
46,2349,5.224412441253662
47,2399,5.238272666931152
48,2449,5.27114725112915
49,2499,5.267465114593506
