epoch,step,train_loss
0,49,6.051877975463867
1,99,5.263054370880127
2,149,5.143719673156738
3,199,4.945213794708252
4,249,4.800188064575195
5,299,4.545334815979004
6,349,4.391536712646484
7,399,4.183987617492676
8,449,4.082550048828125
9,499,4.002447605133057
10,549,3.978919267654419
11,599,3.9384758472442627
12,649,3.928877353668213
13,699,3.885115385055542
14,749,3.882214069366455
15,799,3.8301022052764893
16,849,3.835672616958618
17,899,3.809603214263916
18,949,3.7726833820343018
19,999,3.7685601711273193
20,1049,3.789271831512451
21,1099,3.7486350536346436
22,1149,3.754058837890625
23,1199,3.737692356109619
24,1249,3.7172346115112305
25,1299,3.705868721008301
26,1349,3.6767632961273193
27,1399,3.6794168949127197
28,1449,3.6761136054992676
29,1499,3.629056930541992
30,1549,3.6336803436279297
31,1599,3.608384132385254
32,1649,3.6370933055877686
33,1699,3.566742181777954
34,1749,3.5779614448547363
35,1799,3.5620012283325195
36,1849,3.5425515174865723
37,1899,3.5398190021514893
38,1949,3.526456832885742
39,1999,3.494232177734375
40,2049,3.4900686740875244
41,2099,3.4740805625915527
42,2149,3.447415828704834
43,2199,3.4520719051361084
44,2249,3.4280755519866943
45,2299,3.431011438369751
46,2349,3.3790879249572754
47,2399,3.3865175247192383
48,2449,3.365140914916992
49,2499,3.368328809738159
