epoch,step,train_loss
0,49,5.729907035827637
1,99,4.880331516265869
2,149,4.614554405212402
3,199,4.503159999847412
4,249,4.472823143005371
5,299,4.3787360191345215
6,349,4.384533882141113
7,399,4.424854278564453
8,449,4.414127826690674
9,499,4.366793155670166
10,549,4.335607051849365
11,599,4.232873439788818
12,649,4.325097560882568
13,699,4.224179267883301
14,749,4.289322853088379
15,799,4.247182846069336
16,849,4.192846298217773
17,899,4.1375861167907715
18,949,4.1624064445495605
19,999,4.209087371826172
20,1049,4.081927299499512
21,1099,4.142625331878662
22,1149,4.133302211761475
23,1199,4.080611705780029
24,1249,4.059045314788818
25,1299,3.9846527576446533
26,1349,4.0113701820373535
27,1399,4.0654096603393555
28,1449,4.034275054931641
29,1499,3.9871695041656494
30,1549,3.9983441829681396
31,1599,4.036404609680176
32,1649,4.016608715057373
33,1699,4.000632286071777
34,1749,4.047543048858643
35,1799,4.009742259979248
36,1849,3.972076654434204
37,1899,4.011135101318359
38,1949,3.968127489089966
39,1999,3.9569153785705566
40,2049,3.9372904300689697
41,2099,3.887336492538452
42,2149,3.884554862976074
43,2199,3.8259952068328857
44,2249,3.877427101135254
45,2299,3.8913705348968506
46,2349,3.9077863693237305
47,2399,3.8830926418304443
48,2449,3.854114055633545
49,2499,3.857539415359497
