epoch,step,train_loss
0,49,9.832793235778809
1,99,6.627600193023682
2,149,6.184629917144775
3,199,6.1918559074401855
4,249,5.944765567779541
5,299,5.879071235656738
6,349,5.831057548522949
7,399,5.8191704750061035
8,449,5.775294303894043
9,499,5.77618408203125
10,549,5.722970485687256
11,599,5.630008697509766
12,649,5.674442768096924
13,699,5.613641262054443
14,749,5.637876510620117
15,799,5.634724140167236
16,849,5.544304847717285
17,899,5.5469818115234375
18,949,5.611146926879883
19,999,5.497138023376465
20,1049,5.496446132659912
21,1099,5.500357627868652
22,1149,5.404272079467773
23,1199,5.4135332107543945
24,1249,5.425091743469238
25,1299,5.378121852874756
26,1349,5.4629130363464355
27,1399,5.421873569488525
28,1449,5.3913254737854
29,1499,5.389068603515625
30,1549,5.359495639801025
31,1599,5.399450778961182
32,1649,5.401638984680176
33,1699,5.405384063720703
34,1749,5.3379716873168945
35,1799,5.360748291015625
36,1849,5.421565055847168
37,1899,5.3334832191467285
38,1949,5.34310245513916
39,1999,5.310712814331055
40,2049,5.284658432006836
41,2099,5.3058929443359375
42,2149,5.355983734130859
43,2199,5.2953386306762695
44,2249,5.275761127471924
45,2299,5.199846267700195
46,2349,5.236367702484131
47,2399,5.270586013793945
48,2449,5.257065296173096
49,2499,5.251039028167725
