epoch,step,train_loss
0,49,115.50434875488281
1,99,73.72329711914062
2,149,52.87733459472656
3,199,50.72023391723633
4,249,43.61202621459961
5,299,45.2800407409668
6,349,42.1912841796875
7,399,44.991947174072266
8,449,41.980072021484375
9,499,44.1540412902832
10,549,43.17578125
11,599,43.76091384887695
12,649,45.2828483581543
13,699,44.807350158691406
14,749,42.072322845458984
15,799,43.244449615478516
16,849,41.304412841796875
17,899,39.7863655090332
18,949,41.105098724365234
19,999,38.461029052734375
20,1049,41.40377426147461
21,1099,43.0665283203125
22,1149,40.219539642333984
23,1199,38.040489196777344
24,1249,38.86784744262695
25,1299,38.18288803100586
26,1349,42.8599967956543
27,1399,40.111244201660156
28,1449,39.073978424072266
29,1499,41.392913818359375
30,1549,39.766693115234375
31,1599,40.280941009521484
32,1649,40.96843719482422
33,1699,39.03553771972656
34,1749,37.974552154541016
35,1799,37.6903190612793
36,1849,37.97252655029297
37,1899,38.56675338745117
38,1949,42.71760177612305
39,1999,36.588199615478516
40,2049,37.91220474243164
41,2099,37.99154281616211
42,2149,36.80174255371094
43,2199,41.20833969116211
44,2249,38.94236755371094
45,2299,40.419281005859375
46,2349,39.15409851074219
47,2399,38.63479232788086
48,2449,40.65816116333008
49,2499,36.259727478027344
