epoch,step,train_loss
0,49,5.962696075439453
1,99,5.3362040519714355
2,149,5.0333356857299805
3,199,4.850850582122803
4,249,4.805330276489258
5,299,4.722954750061035
6,349,4.686685562133789
7,399,4.651528358459473
8,449,4.645975589752197
9,499,4.6295013427734375
10,549,4.573129177093506
11,599,4.596251964569092
12,649,4.647975921630859
13,699,4.5784430503845215
14,749,4.5848798751831055
15,799,4.547065258026123
16,849,4.599040508270264
17,899,4.536683082580566
18,949,4.591738700866699
19,999,4.524759292602539
20,1049,4.519690990447998
21,1099,4.5544843673706055
22,1149,4.548410415649414
23,1199,4.570895195007324
24,1249,4.554052352905273
25,1299,4.49293851852417
26,1349,4.491764545440674
27,1399,4.463018417358398
28,1449,4.449288368225098
29,1499,4.4525933265686035
30,1549,4.458764553070068
31,1599,4.4094977378845215
32,1649,4.472451686859131
33,1699,4.466616153717041
34,1749,4.418747425079346
35,1799,4.413222312927246
36,1849,4.438827037811279
37,1899,4.3605875968933105
38,1949,4.343510150909424
39,1999,4.363481521606445
40,2049,4.3286356925964355
41,2099,4.347222328186035
42,2149,4.32850456237793
43,2199,4.341104507446289
44,2249,4.311663627624512
45,2299,4.237807750701904
46,2349,4.2609543800354
47,2399,4.231014728546143
48,2449,4.222019195556641
49,2499,4.270542621612549
