epoch,step,train_loss
0,49,5.558530807495117
1,99,4.7700371742248535
2,149,4.596024513244629
3,199,4.4789137840271
4,249,4.451165676116943
5,299,4.521546363830566
6,349,4.4354352951049805
7,399,4.373966693878174
8,449,4.33801794052124
9,499,4.347933292388916
10,549,4.280836582183838
11,599,4.277250289916992
12,649,4.32033634185791
13,699,4.208428859710693
14,749,4.267638683319092
15,799,4.24708366394043
16,849,4.2275710105896
17,899,4.137157917022705
18,949,4.194269180297852
19,999,4.1896138191223145
20,1049,4.164979457855225
21,1099,4.162923812866211
22,1149,4.157393455505371
23,1199,4.146796703338623
24,1249,4.126416206359863
25,1299,4.079358100891113
26,1349,4.131107330322266
27,1399,4.062250137329102
28,1449,4.0488362312316895
29,1499,4.06579065322876
30,1549,4.035496234893799
31,1599,4.030811309814453
32,1649,4.029877185821533
33,1699,4.0082316398620605
34,1749,3.999497652053833
35,1799,4.059852123260498
36,1849,3.9994306564331055
37,1899,4.0493998527526855
38,1949,3.9950811862945557
39,1999,3.969552516937256
40,2049,3.951280117034912
41,2099,3.904129981994629
42,2149,3.937345027923584
43,2199,3.9191501140594482
44,2249,3.958890914916992
45,2299,3.864823341369629
46,2349,3.9024648666381836
47,2399,3.9238784313201904
48,2449,3.8458895683288574
49,2499,3.8601510524749756
