epoch,step,train_loss
0,49,5.563453197479248
1,99,4.7498250007629395
2,149,4.657999038696289
3,199,4.513418197631836
4,249,4.474825859069824
5,299,4.425097465515137
6,349,4.357438087463379
7,399,4.371809005737305
8,449,4.312074661254883
9,499,4.343594551086426
10,549,4.320285797119141
11,599,4.3071675300598145
12,649,4.231788158416748
13,699,4.256166934967041
14,749,4.211859703063965
15,799,4.237568378448486
16,849,4.191261291503906
17,899,4.1973443031311035
18,949,4.192933082580566
19,999,4.159192085266113
20,1049,4.133108139038086
21,1099,4.167779445648193
22,1149,4.137304782867432
23,1199,4.092655181884766
24,1249,4.028059005737305
25,1299,4.097783088684082
26,1349,4.05197811126709
27,1399,4.027024745941162
28,1449,4.018540859222412
29,1499,4.021143436431885
30,1549,3.995556592941284
31,1599,4.024162769317627
32,1649,4.024027347564697
33,1699,4.00197696685791
34,1749,4.073463439941406
35,1799,3.9872853755950928
36,1849,4.004779815673828
37,1899,3.9655423164367676
38,1949,3.9705352783203125
39,1999,3.8807408809661865
40,2049,3.9792299270629883
41,2099,3.9717624187469482
42,2149,3.9703290462493896
43,2199,3.9604194164276123
44,2249,3.886035680770874
45,2299,3.9269590377807617
46,2349,3.912846326828003
47,2399,3.8714287281036377
48,2449,3.8597359657287598
49,2499,3.8966262340545654
