epoch,step,train_loss
0,49,6.150641918182373
1,99,5.6705121994018555
2,149,5.5655741691589355
3,199,5.498445987701416
4,249,5.4923248291015625
5,299,5.431558609008789
6,349,5.4013590812683105
7,399,5.382591724395752
8,449,5.295370101928711
9,499,5.364859104156494
10,549,5.303037166595459
11,599,5.3335137367248535
12,649,5.324589729309082
13,699,5.301043510437012
14,749,5.300930976867676
15,799,5.285529613494873
16,849,5.253236770629883
17,899,5.2249369621276855
18,949,5.2335591316223145
19,999,5.2013421058654785
20,1049,5.204893589019775
21,1099,5.180115222930908
22,1149,5.171054840087891
23,1199,5.198468208312988
24,1249,5.166521072387695
25,1299,5.171492099761963
26,1349,5.185812950134277
27,1399,5.153674125671387
28,1449,5.150673866271973
29,1499,5.1601457595825195
30,1549,5.1340508460998535
31,1599,5.113076210021973
32,1649,5.117331504821777
33,1699,5.133263111114502
34,1749,5.127028942108154
35,1799,5.1544036865234375
36,1849,5.1060309410095215
37,1899,5.14254093170166
38,1949,5.0960516929626465
39,1999,5.113972187042236
40,2049,5.108473300933838
41,2099,5.056332111358643
42,2149,5.053677082061768
43,2199,5.092105865478516
44,2249,5.039398670196533
45,2299,5.069155216217041
46,2349,5.0891313552856445
47,2399,5.059267997741699
48,2449,5.113542079925537
49,2499,5.059831619262695
