epoch,step,train_loss
0,49,131.04034423828125
1,99,91.20857238769531
2,149,85.8681640625
3,199,79.52249908447266
4,249,73.0821304321289
5,299,71.61148071289062
6,349,73.24996948242188
7,399,68.17428588867188
8,449,67.72195434570312
9,499,68.4894027709961
10,549,67.87434387207031
11,599,66.84123229980469
12,649,63.91823196411133
13,699,60.409854888916016
14,749,62.26715850830078
15,799,61.563270568847656
16,849,63.688499450683594
17,899,60.61223602294922
18,949,56.264373779296875
19,999,63.46596145629883
20,1049,59.242576599121094
21,1099,59.16373062133789
22,1149,55.365901947021484
23,1199,55.6396484375
24,1249,56.5914306640625
25,1299,52.86406326293945
26,1349,58.275203704833984
27,1399,51.70663070678711
28,1449,55.00627899169922
29,1499,52.446048736572266
30,1549,54.856971740722656
31,1599,53.0905876159668
32,1649,52.56904602050781
33,1699,51.932647705078125
34,1749,51.428192138671875
35,1799,48.43952560424805
36,1849,51.415870666503906
37,1899,51.21177291870117
38,1949,51.02544021606445
39,1999,46.731178283691406
40,2049,50.132076263427734
41,2099,49.39173889160156
42,2149,43.817935943603516
43,2199,47.5362663269043
44,2249,46.37248611450195
45,2299,47.16011047363281
46,2349,46.54762268066406
47,2399,45.57791519165039
48,2449,46.33830642700195
49,2499,43.34706497192383
