epoch,step,train_loss
0,49,132.37142944335938
1,99,102.64978790283203
2,149,85.62200164794922
3,199,80.53669738769531
4,249,75.67610168457031
5,299,70.25520324707031
6,349,68.56866455078125
7,399,69.16816711425781
8,449,68.64065551757812
9,499,68.5895767211914
10,549,68.68692016601562
11,599,66.3895492553711
12,649,66.25502014160156
13,699,66.51403045654297
14,749,60.66599655151367
15,799,63.70124053955078
16,849,63.863243103027344
17,899,66.14183807373047
18,949,63.54792404174805
19,999,61.39327621459961
20,1049,60.94867706298828
21,1099,61.48420715332031
22,1149,62.95858383178711
23,1199,58.702693939208984
24,1249,57.14334487915039
25,1299,54.95726013183594
26,1349,57.15625
27,1399,56.025814056396484
28,1449,55.74409484863281
29,1499,58.21562576293945
30,1549,52.527618408203125
31,1599,53.36629867553711
32,1649,53.43402862548828
33,1699,50.92655944824219
34,1749,48.529212951660156
35,1799,50.7524299621582
36,1849,47.557594299316406
37,1899,49.861724853515625
38,1949,48.838157653808594
39,1999,47.586612701416016
40,2049,46.16831970214844
41,2099,48.016441345214844
42,2149,46.354164123535156
43,2199,48.945926666259766
44,2249,47.303955078125
45,2299,45.588645935058594
46,2349,42.93092346191406
47,2399,41.15455627441406
48,2449,43.28932189941406
49,2499,43.518917083740234
