epoch,step,train_loss
0,49,128.61288452148438
1,99,93.45751190185547
2,149,81.7525634765625
3,199,78.97803497314453
4,249,70.23175048828125
5,299,75.3773193359375
6,349,71.04327392578125
7,399,69.31978607177734
8,449,68.31273651123047
9,499,72.50935363769531
10,549,65.64681243896484
11,599,72.2839584350586
12,649,68.4224624633789
13,699,66.93729400634766
14,749,67.37112426757812
15,799,64.72518157958984
16,849,65.58692169189453
17,899,63.69810104370117
18,949,61.5911750793457
19,999,60.07582092285156
20,1049,62.722869873046875
21,1099,63.240352630615234
22,1149,61.88514709472656
23,1199,62.76974105834961
24,1249,62.697166442871094
25,1299,60.08509826660156
26,1349,61.28321838378906
27,1399,60.68843078613281
28,1449,59.64549255371094
29,1499,58.73920822143555
30,1549,60.92654800415039
31,1599,55.338191986083984
32,1649,55.08283615112305
33,1699,50.22797393798828
34,1749,53.99795913696289
35,1799,50.777008056640625
36,1849,48.160099029541016
37,1899,53.416160583496094
38,1949,50.54769515991211
39,1999,45.55484390258789
40,2049,46.23275375366211
41,2099,46.89646530151367
42,2149,46.737571716308594
43,2199,44.42276382446289
44,2249,43.86809539794922
45,2299,44.952877044677734
46,2349,42.673858642578125
47,2399,42.5321044921875
48,2449,43.95261764526367
49,2499,39.491973876953125
