epoch,step,train_loss
0,49,6.236328601837158
1,99,5.631373882293701
2,149,5.344105243682861
3,199,5.175172328948975
4,249,5.093629837036133
5,299,5.049539089202881
6,349,4.987777233123779
7,399,4.983726978302002
8,449,4.91799783706665
9,499,4.860754013061523
10,549,4.9139604568481445
11,599,4.882036209106445
12,649,4.826618194580078
13,699,4.8195085525512695
14,749,4.835268974304199
15,799,4.7757887840271
16,849,4.772301197052002
17,899,4.781570911407471
18,949,4.739387512207031
19,999,4.752577781677246
