epoch,step,train_loss
0,49,6.1114983558654785
1,99,5.726711273193359
2,149,5.5673675537109375
3,199,5.505645751953125
4,249,5.467326641082764
5,299,5.4527153968811035
6,349,5.410770416259766
7,399,5.36993408203125
8,449,5.380809783935547
9,499,5.365504264831543
10,549,5.320313930511475
11,599,5.3748602867126465
12,649,5.290119171142578
13,699,5.267458915710449
14,749,5.304739952087402
15,799,5.2853546142578125
16,849,5.2273173332214355
17,899,5.335611343383789
18,949,5.221922397613525
19,999,5.216844081878662
20,1049,5.225530624389648
21,1099,5.2183332443237305
22,1149,5.228707313537598
23,1199,5.224200248718262
24,1249,5.2097601890563965
25,1299,5.177361488342285
26,1349,5.2024006843566895
27,1399,5.198113441467285
28,1449,5.170693874359131
29,1499,5.191874980926514
30,1549,5.178476333618164
31,1599,5.145236015319824
32,1649,5.18887996673584
33,1699,5.189547538757324
34,1749,5.151123046875
35,1799,5.215590953826904
36,1849,5.159531116485596
37,1899,5.1960368156433105
38,1949,5.1695356369018555
39,1999,5.0864057540893555
40,2049,5.118762969970703
41,2099,5.132626533508301
42,2149,5.122800827026367
43,2199,5.111794948577881
44,2249,5.112061977386475
45,2299,5.082416534423828
46,2349,5.087403297424316
47,2399,5.075437545776367
48,2449,5.11515998840332
49,2499,5.068502426147461
