epoch,step,train_loss
0,49,5.966836929321289
1,99,5.630868911743164
2,149,5.483843803405762
3,199,5.424675464630127
4,249,5.303658485412598
5,299,5.248468399047852
6,349,5.243519306182861
7,399,5.245734214782715
8,449,5.137938022613525
9,499,5.1374053955078125
10,549,5.117666721343994
11,599,5.126978874206543
12,649,5.1486921310424805
13,699,5.08535623550415
14,749,5.048513889312744
15,799,5.067256450653076
16,849,5.032355785369873
17,899,5.013662815093994
18,949,5.024794101715088
19,999,4.970481872558594
20,1049,4.943902492523193
21,1099,4.941830635070801
22,1149,4.958137035369873
23,1199,5.011083126068115
24,1249,4.966291904449463
25,1299,4.895848274230957
26,1349,4.922207832336426
27,1399,4.881976127624512
28,1449,4.888924598693848
29,1499,4.870532035827637
30,1549,4.899754047393799
31,1599,4.883200645446777
32,1649,4.848961353302002
33,1699,4.887348651885986
34,1749,4.833970546722412
35,1799,4.828210830688477
36,1849,4.842951774597168
37,1899,4.891847133636475
38,1949,4.875045299530029
39,1999,4.8648786544799805
40,2049,4.791662693023682
41,2099,4.785827159881592
42,2149,4.763012886047363
43,2199,4.793949127197266
44,2249,4.813329219818115
45,2299,4.7975687980651855
46,2349,4.792529106140137
47,2399,4.775186538696289
48,2449,4.786148548126221
49,2499,4.768858909606934
