epoch,step,train_loss
0,49,6.307739734649658
1,99,5.975986957550049
2,149,5.918584823608398
3,199,5.775717258453369
4,249,5.729581832885742
5,299,5.687819957733154
6,349,5.648352146148682
7,399,5.629608631134033
8,449,5.6149492263793945
9,499,5.5555500984191895
10,549,5.593896389007568
11,599,5.564813613891602
12,649,5.529000282287598
13,699,5.479334831237793
14,749,5.459042549133301
15,799,5.441894054412842
16,849,5.4571967124938965
17,899,5.447558403015137
18,949,5.454345703125
19,999,5.4159770011901855
20,1049,5.4167160987854
21,1099,5.380685329437256
22,1149,5.335803031921387
23,1199,5.2938151359558105
24,1249,5.323991298675537
25,1299,5.301791191101074
26,1349,5.316227912902832
27,1399,5.299793720245361
28,1449,5.300311088562012
29,1499,5.262770175933838
30,1549,5.267024993896484
31,1599,5.254788398742676
32,1649,5.245215892791748
33,1699,5.231318473815918
34,1749,5.169932842254639
35,1799,5.211037635803223
36,1849,5.187794208526611
37,1899,5.217777729034424
38,1949,5.164359092712402
39,1999,5.176265716552734
40,2049,5.1558661460876465
41,2099,5.167089462280273
42,2149,5.104701995849609
43,2199,5.09422492980957
44,2249,5.099011421203613
45,2299,5.133273124694824
46,2349,5.1149797439575195
47,2399,5.118752956390381
48,2449,5.076639175415039
49,2499,5.112565517425537
