epoch,step,train_loss
0,49,5.989694595336914
1,99,5.408321380615234
2,149,5.113048553466797
3,199,5.0253753662109375
4,249,4.907540321350098
5,299,4.8802409172058105
6,349,4.865685939788818
7,399,4.816018581390381
8,449,4.850154876708984
9,499,4.79313850402832
10,549,4.781041145324707
11,599,4.744318008422852
12,649,4.7376532554626465
13,699,4.68438196182251
14,749,4.73086404800415
15,799,4.693328857421875
16,849,4.656989574432373
17,899,4.6267218589782715
18,949,4.619145393371582
19,999,4.642167568206787
