epoch,step,train_loss
0,49,5.726848602294922
1,99,5.06955099105835
2,149,4.876011848449707
3,199,4.71082067489624
4,249,4.704280853271484
5,299,4.649878978729248
6,349,4.648752212524414
7,399,4.594715595245361
8,449,4.584901809692383
9,499,4.556361198425293
10,549,4.500494003295898
11,599,4.486942291259766
12,649,4.382338523864746
13,699,4.488018035888672
14,749,4.42131233215332
15,799,4.341436862945557
16,849,4.293846607208252
17,899,4.32121467590332
18,949,4.219791412353516
19,999,4.144044876098633
